ZONA PORTUARIA,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA,TOTAL_MOVILIZADO,FECHA,PERIODO_NUM,BALANCE_EXP_IMP,TRIMESTRE,AÑO_INCOMPLETO
G. MORROSQUILLO,OLEODUCTO CENTRAL S.A.,PUBLICO,GRANEL LIQUIDO,1153840,0,0,0,0,0,0,0,2025,6,1153840,2025-06-01,89,1153840,2,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GENERAL,0,171,0,0,0,0,0,0,2025,4,171,2025-04-01,87,-171,2,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,42770,0,0,0,0,0,0,0,2025,6,42770,2025-06-01,89,42770,2,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,213977,0,0,0,244809,0,0,2025,6,458786,2025-06-01,89,-213977,2,0
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,95027,0,0,0,0,0,0,2025,4,95027,2025-04-01,87,-95027,2,0
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,205544,318857,1516454,0,0,21155,0,0,2025,5,2062010,2025-05-01,88,-113313,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,101034,0,0,0,0,0,0,2025,5,101034,2025-05-01,88,-101034,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,68446,249522,57324,0,0,0,0,0,2025,4,375292,2025-04-01,87,-181076,2,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,45463,0,0,0,0,0,0,0,2025,6,45463,2025-06-01,89,45463,2,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GENERAL,0,13346,0,0,0,0,0,0,2025,6,13346,2025-06-01,89,-13346,2,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,6932,40551,0,0,0,0,0,0,2025,2,47483,2025-02-01,85,-33619,1,0
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,128114,0,0,0,0,0,0,0,2025,5,128114,2025-05-01,88,128114,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,30848,0,0,0,0,0,0,2025,4,30848,2025-04-01,87,-30848,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,12334,0,0,0,0,0,0,0,2025,5,12334,2025-05-01,88,12334,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL LIQUIDO,0,3610,0,0,0,0,0,0,2025,5,3610,2025-05-01,88,-3610,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,23762,0,0,0,0,0,0,2025,5,23762,2025-05-01,88,-23762,2,0
GUAJIRA,SOCIEDAD PORTUARIA DE LA PENINSULA S.A.,PUBLICO,GENERAL,0,624,0,0,0,0,0,0,2025,4,624,2025-04-01,87,-624,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,27167,0,0,0,0,0,0,0,2025,5,27167,2025-05-01,88,27167,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,0,5498,0,0,0,0,0,0,2025,6,5498,2025-06-01,89,-5498,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,37887,0,0,0,0,0,0,2025,6,37887,2025-06-01,89,-37887,2,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,4130,0,0,2025,4,4130,2025-04-01,87,0,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,23609,2760,0,0,0,27981,0,0,2025,5,54350,2025-05-01,88,20849,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MICHELLMAR S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,230,0,0,0,2025,6,230,2025-06-01,89,0,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,GRANEL LIQUIDO,1628,0,0,0,0,0,0,0,2025,6,1628,2025-06-01,89,1628,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GENERAL,4531,414,0,0,0,0,0,0,2025,4,4945,2025-04-01,87,4117,2,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,11724,0,0,0,0,0,0,2024,4,11724,2024-04-01,75,-11724,2,0
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,319220,0,0,0,266573,0,0,2025,5,585793,2025-05-01,88,-319220,2,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,130202,0,0,0,0,0,0,2025,5,130202,2025-05-01,88,-130202,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,0,5501,0,0,0,0,0,0,2025,4,5501,2025-04-01,87,-5501,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,185956,0,0,0,0,0,0,0,2025,5,185956,2025-05-01,88,185956,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,81212,0,0,0,0,0,0,2025,4,81212,2025-04-01,87,-81212,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GENERAL,139,1408,0,0,0,0,0,0,2025,5,1547,2025-05-01,88,-1269,2,0
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,71303,0,0,0,0,0,0,2025,5,71303,2025-05-01,88,-71303,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,52973,0,0,0,0,0,0,0,2025,5,52973,2025-05-01,88,52973,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,97509,0,0,0,0,0,0,2025,6,97509,2025-06-01,89,-97509,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,CARBON AL GRANEL,27000,0,0,0,0,0,0,0,2025,4,27000,2025-04-01,87,27000,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,54236,0,0,0,0,0,0,2025,5,54236,2025-05-01,88,-54236,2,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,0,14366,0,0,0,0,0,0,2025,5,14366,2025-05-01,88,-14366,2,0
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,109588,0,0,0,0,0,0,2025,6,109588,2025-06-01,89,-109588,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,79,0,0,0,2527,0,0,2025,4,2606,2025-04-01,87,-79,2,0
CARTAGENA,SOCIEDAD PORTUARIA EL CAYAO S.A. E.S.P.,PUBLICO,GRANEL LIQUIDO,0,106480,0,0,0,0,0,0,2025,5,106480,2025-05-01,88,-106480,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,CARBON AL GRANEL,44938,0,0,0,0,0,0,0,2025,6,44938,2025-06-01,89,44938,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,12490,0,0,0,0,0,0,2025,5,12490,2025-05-01,88,-12490,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,CONTENEDORES,37157,245691,14288,0,0,0,0,0,2025,5,297136,2025-05-01,88,-208534,2,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,30709,0,0,0,0,0,0,0,2025,4,30709,2025-04-01,87,30709,2,0
Z.P. RIO MAGDALENA,SOCIEDAD PORTUARIA LA GLORIA DE COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,16253,0,0,0,2025,4,16253,2025-04-01,87,0,2,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,CONTENEDORES,0,0,0,0,4359,0,0,0,2025,5,4359,2025-05-01,88,0,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,4001,0,0,0,0,0,0,2025,5,4001,2025-05-01,88,-4001,2,0
CARTAGENA,ALGRANEL S.A.,PUBLICO,GRANEL LIQUIDO,0,15546,0,0,0,0,0,0,2025,6,15546,2025-06-01,89,-15546,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,391,1928,0,0,0,8426,0,0,2025,5,10745,2025-05-01,88,-1537,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,59295,0,0,0,0,0,0,2025,5,59295,2025-05-01,88,-59295,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,CONTENEDORES,0,365,0,0,0,0,0,0,2025,5,365,2025-05-01,88,-365,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,14418,0,0,0,0,45376,0,0,2025,4,59794,2025-04-01,87,14418,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,CARBON AL GRANEL,0,53224,0,0,0,0,0,0,2025,4,53224,2025-04-01,87,-53224,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,CONTENEDORES,51,410,1188,0,0,0,0,0,2025,4,1649,2025-04-01,87,-359,2,0
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,70417,0,0,0,0,0,0,2025,5,70417,2025-05-01,88,-70417,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,GENERAL,1290,19031,0,0,0,0,0,0,2025,6,20321,2025-06-01,89,-17741,2,0
BARRANQUILLA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,6195,4326,0,0,0,0,0,0,2025,4,10521,2025-04-01,87,1869,2,0
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,1371196,0,0,0,0,0,0,0,2025,5,1371196,2025-05-01,88,1371196,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,112046,0,0,1080,0,0,0,2025,5,113126,2025-05-01,88,-112046,2,0
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,0,6394,0,0,2025,3,6394,2025-03-01,86,0,1,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CONTENEDORES,39293,60628,0,0,0,2049,0,635,2025,4,102605,2025-04-01,87,-21335,2,0
G. MORROSQUILLO,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,111281,0,0,0,0,0,0,2025,4,111281,2025-04-01,87,-111281,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,17606,0,0,0,0,0,0,2025,6,17606,2025-06-01,89,-17606,2,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,30434,3134,0,0,0,2815,0,0,2025,5,36383,2025-05-01,88,27300,2,0
BARRANQUILLA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CARBON AL GRANEL,28741,0,0,0,0,0,0,0,2025,4,28741,2025-04-01,87,28741,2,0
TURBO,UNIBAN LOGISTICA S.A,PUBLICO,GENERAL,15610,0,0,0,0,0,0,0,2025,6,15610,2025-06-01,89,15610,2,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GENERAL,1304,12768,0,0,0,0,0,0,2025,6,14072,2025-06-01,89,-11464,2,0
TURBO,UNIBAN LOGISTICA S.A,PUBLICO,GENERAL,17998,0,0,0,0,0,0,0,2025,4,17998,2025-04-01,87,17998,2,0
Z.P. RIO MAGDALENA,PUERTO PIMSA S.A.,PUBLICO,GENERAL,0,0,0,0,574,0,0,0,2025,6,574,2025-06-01,89,0,2,0
CARTAGENA,TERMINAL DE CONTENEDORES DE CARTAGENA S. A.,PUBLICO,CONTENEDORES,187180,230911,1372960,0,0,18386,0,0,2025,4,1809437,2025-04-01,87,-43731,2,0
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,63333,27381,0,0,0,18184,0,0,2025,5,108898,2025-05-01,88,35952,2,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,27824,54257,0,4627,0,0,0,0,2025,4,86708,2025-04-01,87,-26433,2,0
CARTAGENA,ZONA FRANCA ARGOS S.A.S.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,93446,0,0,0,0,0,0,0,2025,4,93446,2025-04-01,87,93446,2,0
BUENAVENTURA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,93156,0,0,0,0,0,0,2025,6,93156,2025-06-01,89,-93156,2,0
G. MORROSQUILLO,OLEODUCTO CENTRAL S.A.,PUBLICO,GRANEL LIQUIDO,1384456,0,0,0,0,0,0,0,2025,5,1384456,2025-05-01,88,1384456,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,CONTENEDORES,0,23,0,0,0,0,0,0,2025,4,23,2025-04-01,87,-23,2,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,50315,0,0,0,2025,5,50315,2025-05-01,88,0,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,CARBON AL GRANEL,8203,0,0,0,0,0,0,0,2025,3,8203,2025-03-01,86,8203,1,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,78295,52548,0,0,0,784,0,0,2025,5,131627,2025-05-01,88,25747,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,96,163,4,0,0,0,0,0,2025,6,263,2025-06-01,89,-67,2,0
CIENAGA,AMERICAN PORT COMPANY INC,PRIVADO,CARBON AL GRANEL,2272712,0,0,0,0,0,0,0,2025,6,2272712,2025-06-01,89,2272712,2,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,CONTENEDORES,0,0,0,0,4916,0,0,0,2025,6,4916,2025-06-01,89,0,2,0
Z.P. RIO MAGDALENA,SOCIEDAD PORTUARIA LA GLORIA DE COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,40893,0,0,0,2025,6,40893,2025-06-01,89,0,2,0
TURBO,UNIBAN LOGISTICA S.A,PUBLICO,GENERAL,18821,0,0,0,0,0,0,0,2025,5,18821,2025-05-01,88,18821,2,0
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,1292727,0,0,0,0,0,0,0,2025,4,1292727,2025-04-01,87,1292727,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,23864,0,0,0,0,0,0,2025,4,23864,2025-04-01,87,-23864,2,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,CONTENEDORES,101868,15959,48,0,0,1942,0,0,2025,4,119817,2025-04-01,87,85909,2,0
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7256,0,0,2025,4,7256,2025-04-01,87,0,2,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,5820,0,0,2025,6,5820,2025-06-01,89,0,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,113268,0,0,0,0,0,0,2025,6,113268,2025-06-01,89,-113268,2,0
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,192836,0,0,0,0,0,0,0,2025,4,192836,2025-04-01,87,192836,2,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,2549,0,0,2025,5,2549,2025-05-01,88,0,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,1001,0,0,0,0,1203,0,0,2025,6,2204,2025-06-01,89,1001,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GENERAL,0,36899,0,0,14617,0,0,0,2025,4,51516,2025-04-01,87,-36899,2,0
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,26120,0,0,0,0,0,0,2025,4,26120,2025-04-01,87,-26120,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GENERAL,50,139422,0,0,0,0,0,0,2025,5,139472,2025-05-01,88,-139372,2,0
CARTAGENA,PUERTOS DEL CARIBE SOCIEDAD PORTUARIA S.A.,PUBLICO,GRANEL LIQUIDO,0,4080,0,0,0,0,0,0,2025,6,4080,2025-06-01,89,-4080,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,105116,104974,492302,0,0,76135,0,0,2025,6,778527,2025-06-01,89,142,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,183920,0,0,0,0,0,0,2025,4,183920,2025-04-01,87,-183920,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,90130,0,0,0,0,0,0,2025,6,90130,2025-06-01,89,-90130,2,0
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7256,0,0,2025,4,7256,2025-04-01,87,0,2,0
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7215,0,0,2025,5,7215,2025-05-01,88,0,2,0
CARTAGENA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,179277,129589,0,0,0,235243,0,0,2025,4,544109,2025-04-01,87,49688,2,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,25949,67737,0,3235,0,0,0,0,2025,5,96921,2025-05-01,88,-41788,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,8602,438699,0,0,0,0,0,0,2025,6,447301,2025-06-01,89,-430097,2,0
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,485,118391,0,0,0,0,0,0,2025,4,118876,2025-04-01,87,-117906,2,0
CARTAGENA,PUERTOS DEL CARIBE SOCIEDAD PORTUARIA S.A.,PUBLICO,GRANEL LIQUIDO,0,4129,0,0,0,0,0,0,2025,5,4129,2025-05-01,88,-4129,2,0
BARRANCABERMEJA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,114284,0,0,0,2025,4,114284,2025-04-01,87,0,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,443762,0,0,0,0,0,0,2025,4,443762,2025-04-01,87,-443762,2,0
CARTAGENA,ALGRANEL S.A.,PUBLICO,GRANEL LIQUIDO,0,20006,0,0,0,0,0,0,2025,5,20006,2025-05-01,88,-20006,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,23718,0,0,0,0,0,0,2025,4,23718,2025-04-01,87,-23718,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GENERAL,22486,0,0,0,0,0,0,0,2025,4,22486,2025-04-01,87,22486,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,65076,244042,0,0,0,17905,0,0,2025,4,327023,2025-04-01,87,-178966,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA MICHELLMAR S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,12000,0,0,0,0,0,0,0,2025,4,12000,2025-04-01,87,12000,2,0
CARTAGENA,COMPA�IA DE PUERTOS ASOCIADOS S.A.,PUBLICO,CONTENEDORES,26493,50244,0,14507,0,0,0,0,2025,6,91244,2025-06-01,89,-23751,2,0
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,3413,0,0,2025,4,3413,2025-04-01,87,0,2,0
CARTAGENA,SOCIEDAD PORTUARIA MARDIQUE,PUBLICO,CARBON AL GRANEL,39811,0,0,0,0,0,0,0,2025,5,39811,2025-05-01,88,39811,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,CARBON AL GRANEL,46772,0,0,0,0,0,0,0,2025,4,46772,2025-04-01,87,46772,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,90405,259432,105876,0,0,0,0,0,2025,5,455713,2025-05-01,88,-169027,2,0
BUENAVENTURA,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,PUBLICO,GENERAL,0,13,0,0,0,0,0,0,2025,4,13,2025-04-01,87,-13,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,GENERAL,0,122,46,0,0,0,0,0,2025,4,168,2025-04-01,87,-122,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,26187,0,0,0,0,0,0,2025,6,26187,2025-06-01,89,-26187,2,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL LIQUIDO,25632,23039,0,0,0,0,0,0,2025,4,48671,2025-04-01,87,2593,2,0
CARTAGENA,PUERTO BUENAVISTA S.A,PUBLICO,GRANEL LIQUIDO,0,9800,0,0,0,0,0,0,2025,5,9800,2025-05-01,88,-9800,2,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,6281,0,0,0,0,0,0,2024,8,6281,2024-08-01,79,-6281,3,0
SANTA MARTA,SOCIEDAD PORTUARIA REGIONAL DE SANTA MARTA SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,296098,0,0,0,0,0,0,2025,4,296098,2025-04-01,87,-296098,2,0
CARTAGENA,SOCIEDAD PORTUARIA REGIONAL DE CARTAGENA SA,PUBLICO,CONTENEDORES,132334,110837,570861,0,0,53462,0,0,2025,4,867494,2025-04-01,87,21497,2,0
CARTAGENA,PUERTO DE MAMONAL S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,144932,0,0,0,0,0,0,0,2025,6,144932,2025-06-01,89,144932,2,0
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,7111,0,0,0,0,0,0,2024,7,7111,2024-07-01,78,-7111,3,0
CARTAGENA,PUERTOS DEL CARIBE SOCIEDAD PORTUARIA S.A.,PUBLICO,GRANEL LIQUIDO,0,6002,0,0,0,0,0,0,2025,4,6002,2025-04-01,87,-6002,2,0
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,CONTENEDORES,0,0,0,0,3684,0,0,0,2025,4,3684,2025-04-01,87,0,2,0
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,115144,0,0,0,0,0,0,2025,6,115144,2025-06-01,89,-115144,2,0
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,308,1352,0,0,0,8970,0,0,2025,6,10630,2025-06-01,89,-1044,2,0
BARRANQUILLA,SOCIEDAD PORTUARIA REGIONAL DE BARRANQUILLA S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,83555,0,0,896,71,0,0,2024,11,84522,2024-11-01,82,-83555,4,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,71568,0,0,0,0,0,0,2025,5,71568,2025-05-01,88,-71568,2,0
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,GENERAL,0,0,0,0,0,2863,0,0,2025,5,2863,2025-05-01,88,0,2,0
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,120073,292265,0,0,0,29935,0,0,2025,6,442273,2025-06-01,89,-172192,2,0
